ID,Lat,Lng,CategoryId,Name,OperatingHours,Phone,Fax
57941,1.391507,103.876093,14,ETERN MEDICAL CLINIC (SENGKANG),,,
57942,1.380414,103.840665,14,ETERNA MEDICAL CLINIC,,,
57943,1.322209,103.844127,14,EVAN WOO BREAST AND PLASTIC SURGERY,,,
57944,1.347305,103.757517,14,EXCELSIOR DENTAL SURGERY PTE LTD,,,
57945,1.322209,103.844127,14,EXECUTIVE HEALTH SCREENERS,,,
57946,1.307491,103.819614,14,EXECUTIVE HEALTH SCREENERS,,,
57948,1.320900,103.843793,14,EXPAT DENTAL,,,
57950,1.303136,103.823926,14,EYE & RETINA SURGEONS,,,
57951,1.350534,103.723114,14,EYE CLINIC JURONG,,,
57952,1.303546,103.835856,14,EYE CLINIC SINGAPORE INTERNATIONAL,,,
57953,1.372553,103.847867,14,EYE CLINIC SINGAPORE INTERNATIONAL (AMK),,,
57954,1.303546,103.835856,14,EYE CLINIC AND OPTOMETRY CENTRE FOR CHILDREN AND ADULTS,,,
57955,1.322209,103.844127,14,EYE MAX CENTRE,,,
57956,1.303546,103.835856,14,EYE SPECIALIST CLINIC PTE LTD,,,
57957,1.307804,103.820071,14,EYE SURGEONS @ NAPIER,,,
57958,1.322209,103.844127,14,EYE SURGEONS @ NOVENA,,,
57959,1.322209,103.844127,14,EYE SURGEONS @ NOVENA,,,
57960,1.351322,103.949003,14,F K LIM FAMILY CLINIC,,,
57961,1.311997,103.758784,14,FABER CLINIC & SURGERY,,,
57962,1.317242,103.843668,14,FACE ON CLINIC BY DOCTORS,,,
57963,1.337261,103.921166,14,FAITH CLINIC (BEDOK),,,
57964,1.346874,103.956673,14,FAITH CLINIC (SIMEI),,,
57965,1.340565,103.853813,14,FAITH CLINIC (TOA PAYOH),,,
57966,1.370253,103.872071,14,FAITH DENTAL SURGERY,,,
57967,1.306511,103.915485,14,FAITH FAMILY CLINIC,,,
57968,1.349036,103.697507,14,FAITH CLINIC (JURONG WEST),,,
57969,1.392272,103.904511,14,FAITH HEALTHCARE (RIVERVALE),,,
57970,1.354363,103.959540,14,FAITH HEALTHCARE (TAMPINES),,,
57972,1.383541,103.770801,14,FAJAR FAMILY CLINIC & SURGERY,,,
57973,1.378783,103.837067,14,FAMILY CARE CLINIC & SURGERY,,,
57974,1.363245,103.746552,14,FAMILY CARE CLINIC PTE LTD,,,
57975,1.374892,103.884163,14,FAMILY CARE MEDICAL CENTRE PTE LTD,,,
57977,1.307446,103.793040,14,FAMILY HEALTH CLINIC,,,
57978,1.325845,103.842794,14,FAMILY HEALTH CLINIC & SURGERY,,,
57979,1.366851,103.839836,14,FAMILY HEALTH MEDICAL CENTRE,,,
57980,1.369764,103.873884,14,FAMILY HEALTHCARE CLINIC & SURGERY,,,
57981,1.373681,103.890506,14,FAMILY HEALTHCARE CLINIC & SURGERY PTE LTD,,,
57982,1.304531,103.763934,14,FAMILY LIFE CLINIC,,,
57983,1.347785,103.756976,14,FAMILY MEDICAL CLINIC PTE LTD,,,
57984,1.372553,103.847867,14,FAMILY MEDICARE CLINIC & SURGERY,,,
57985,1.305873,103.913675,14,FAMILY MEDICINE CLINIC,,,
57986,1.335240,103.720414,14,FAMILY POINT CLINIC & SURGERY,,,
57987,1.336325,103.847367,14,FAMILYCARE CLINIC & SURGERY,,,
57988,1.327127,103.918882,14,FAMILYCARE CLINIC AND SURGERY,,,
57989,1.305641,103.829829,14,FAR EAST MEDICAL PRACTITIONERS PTE LTD,,,
57991,1.325813,103.932171,14,FDC DENTAL BEDOK CENTRAL,,,
57992,1.335240,103.720414,14,FDC DENTAL TAMAN JURONG,,,
57993,1.320900,103.843793,14,FEMA CLINIC & SURGERY,,,
57994,1.335248,103.856490,14,FINEST HEALTH MEDICAL CENTRE,,,
57995,1.330681,103.901910,14,FIRST AVENUE DENTAL SURGERY,,,
57996,1.343965,103.736891,14,FIRST CARE FAMILY CLINIC & SURGERY,,,
57997,1.350277,103.749125,14,FIRST IMPRESSIONS DENTAL SURGERY PTE LTD,,,
57998,1.438244,103.795460,14,FIRST IMPRESSIONS DENTAL SURGERY PTE LTD,,,
58000,1.290489,103.802846,14,FIRST MEDICAL CENTRE PTE LTD,,,
58001,1.433396,103.775868,14,FIRST MEDICAL CLINIC & SURGERY,,,
58002,1.282500,103.829509,14,FIRSTHEALTH CLINIC & SURGERY,,,
58004,1.379980,103.752422,14,FOCUS MEDICAL CENTRE,,,
58005,1.292242,103.802836,14,FONG CLINIC,,,
58008,1.303546,103.835856,14,FOO & ASSOCIATES DENTAL SURGEONS,,,
58010,1.305469,103.835528,14,FOONG SURGICAL CLINIC,,,
58012,1.308916,103.834386,14,FRANCES MEDICAL & AESTHETIC CLINIC,,,
58013,1.312023,103.922049,14,FRANKEL CLINIC,,,
58014,1.273520,103.808998,14,FRASER MEDICAL CENTRE,,,
58015,1.301347,103.841203,14,FREDDY WEE DENTAL SURGERY,,,
58016,1.367979,103.851788,14,FRESENIUS KIDNEY CARE ANG MO KIO DIALYSIS CLINIC,,,
58017,1.366117,103.855225,14,FRESENIUS KIDNEY CARE ANG MO KIO DIALYSIS CLINIC,,,
58018,1.334007,103.928068,14,FRESENIUS KIDNEY CARE BEDOK NORTH DIALYSIS CLINIC,,,
58019,1.337761,103.921607,14,FRESENIUS KIDNEY CARE BEDOK RESERVOIR DIALYSIS CLINIC,,,
58020,1.346795,103.752289,14,FRESENIUS KIDNEY CARE BUKIT BATOK DIALYSIS CLINIC,,,
58021,1.284077,103.816085,14,FRESENIUS KIDNEY CARE BUKIT MERAH DIALYSIS CLINIC,,,
58022,1.314018,103.761620,14,FRESENIUS KIDNEY CARE CLEMENTI DIALYSIS CLINIC,,,
58023,1.370215,103.883677,14,FRESENIUS KIDNEY CARE HOUGANG DIALYSIS CLINIC,,,
58024,1.344285,103.730643,14,FRESENIUS KIDNEY CARE JURONG BOONLAY DIALYSIS CLINIC,,,
58025,1.336618,103.737630,14,FRESENIUS KIDNEY CARE JURONG EAST CENTRAL DIALYSIS CLINIC,,,
58026,1.349084,103.729608,14,FRESENIUS KIDNEY CARE JURONG EAST DIALYSIS CLINIC,,,
58027,1.315113,103.909181,14,FRESENIUS KIDNEY CARE KATONG DIALYSIS CLINIC,,,
58028,1.320404,103.912603,14,FRESENIUS KIDNEY CARE KEMBANGAN DIALYSIS CLINIC,,,
58029,1.421812,103.838332,14,FRESENIUS KIDNEY CARE KHATIB DIALYSIS CLINIC,,,
58030,1.304557,103.834204,14,FRESENIUS KIDNEY CARE LUCKY PLAZA DIALYSIS CLINIC,,,
58031,1.438394,103.777816,14,FRESENIUS KIDNEY CARE MARSILING DIALYSIS CLINIC,,,
58032,1.307491,103.819614,14,FRESENIUS KIDNEY CARE NAPIER DIALYSIS CLINIC,,,
58033,1.356332,103.873216,14,FRESENIUS KIDNEY CARE SERANGOON DIALYSIS CLINIC,,,
58034,1.348374,103.947972,14,FRESENIUS KIDNEY CARE TAMPINES DIALYSIS CLINIC,,,
58035,1.303136,103.823926,14,FRESENIUS KIDNEY CARE TANGLIN DIALYSIS CLINIC,,,
58036,1.378454,103.755042,14,FRESENIUS KIDNEY CARE TECK WHYE DIALYSIS CLINIC,,,
58037,1.338095,103.849335,14,FRESENIUS KIDNEY CARE TOA PAYOH DIALYSIS CLINIC,,,
58038,1.434144,103.839000,14,FRESENIUS KIDNEY CARE YISHUN DIALYSIS CLINIC,,,
58039,1.434144,103.839000,14,FRESENIUS KIDNEY CARE YISHUN RING DIALYSIS CLINIC,,,
58040,1.352287,103.954075,14,FRIENDS DENTAL SURGEONS,,,
58041,1.286551,103.808036,14,FRIENDSHIP CLINIC & SURGERY,,,
58043,1.380820,103.879303,14,FRONTIER MEDICAL ASSOCIATES,,,
58044,1.373529,103.838038,14,FRONTIER MEDICAL ASSOCIATES,,,
58045,1.329788,103.901164,14,FRONTIER MEDICAL ASSOCIATES,,,
58046,1.436493,103.795471,14,FRONTIER MEDICAL ASSOCIATES,,,
58047,1.422922,103.840491,14,FRONTIER MEDICAL ASSOCIATES,,,
58050,1.303220,103.834065,14,FULLERTON HEALTH @ DRS HORNE & CHIN,,,
58051,1.303220,103.834065,14,FULLERTON HEALTH @ DRS TRYTHALL HOY DAVIES,,,
58052,1.292067,103.849831,14,FUNAN CLINIC,,,
58054,1.304644,103.830335,14,FUSION MEDICAL HEALTH SCREENING & AESTHETIC,,,
58057,1.318622,103.945073,14,FAMICARE BEDOK CLINIC PTE LTD,,,
58058,1.367244,103.845534,14,FAMILY DENTAL SURGERY PTE LTD,,,
58059,1.337946,103.720392,14,FAMILY DOCTORS AT 365,,,
58060,1.285129,103.844870,14,FAMILY MEDICINE CLINIC CHINATOWN,,,
58061,1.312267,103.853855,14,FARRER VASCULAR VEIN AND WOUND CENTRE,,,
58062,1.342122,103.837703,14,FEM SURGERY @ ALVERNIA,,,
58063,1.322209,103.844127,14,FEM SURGERY @ NOVENA,,,
58064,1.305469,103.835528,14,FEM SURGERY @ ORCHARD,,,
58065,1.389273,103.873440,14,FERNVALE FAMILY CLINIC,,,
58067,1.348820,103.757948,14,FIRST LIGHT FAMILY CLINIC & SURGERY,,,
58068,1.322209,103.844127,14,FOCAL EYE CENTRE,,,
58069,1.307804,103.820071,14,FONES CLINIC,,,
58070,1.322209,103.844127,14,FONES CLINIC - PSYMED CONSULTANTS,,,
58071,1.348776,103.744168,14,FOO AND ONG FAMILY CLINIC PTE. LTD.,,,
58072,1.303750,103.833173,14,FREIA MEDICAL,,,
58073,1.284077,103.816085,14,FRESENIUS KIDNEY CARE BUKIT MERAH CENTRAL DIALYSIS CLINIC,,,
58074,1.362242,103.885173,14,FRESENIUS KIDNEY CARE KOVAN DIALYSIS CLINIC,,,
58075,1.317368,103.858724,14,FRESENIUS KIDNEY CARE WHAMPOA DIALYSIS CLINIC,,,
58076,1.314309,103.765065,14,FRONTIER FAMILY MEDICINE CLINIC,,,
58077,1.345097,103.703322,14,FRONTIER MEDICAL ASSOCIATES,,,
58079,1.329206,103.937307,14,FRONTIER PEOPLE'S CLINIC,,,
58080,1.345508,103.682755,14,FULLERTON DENTAL @ NTU,,,
58081,1.437299,103.765865,14,FULLERTON HEALTH @ GLOBALFOUNDRIES,,,
65143,1.389293,103.844683,14,APPLE WELLNESS CENTER,,,
58085,1.283099,103.852124,14,FULLERTON HEALTH @ OFC,,,
58086,1.273665,103.792821,14,FULLERTON HEALTH @ PASIR PANJANG,,,
58090,1.334162,103.962890,14,FULLERTON HEALTH @ WATSONS (CHANGI CITY POINT),,,
58091,1.273987,103.801497,14,FULLERTON HEALTHCARE @ ARC,,,
58092,1.459169,103.802575,14,FULLERTON HEALTHCARE @ BAT,,,
58093,1.340025,103.706514,14,FULLERTON HEALTHCARE @ DRS TRYTHALL HOY DAVIES,,,
58095,1.273072,103.845242,14,FULLERTON HEALTHCARE @ GETHIN-JONES,,,
58096,1.280127,103.854223,14,FULLERTON HEALTHCARE @ MBFC,,,
58097,1.306080,103.791125,14,FULLERTON HEALTHCARE @ METROPOLIS,,,
58099,1.380655,103.942039,14,FULLERTON HEALTHCARE @ OFS,,,
58100,1.303220,103.834065,14,FULLERTON HEALTHCARE SCREENING CENTRE,,,
58101,1.340025,103.706514,14,FULLERTON HEALTHCARE@DRS TRYTHALL HOY DAVIES,,,
58102,1.299226,103.789631,14,FUSION DENTAL,,,
58104,1.299226,103.789631,14,FUSION MEDICAL & HEALTH SCREENING CENTRE,,,
58105,1.431912,103.827508,14,G & H MEDICAL CLINIC PTE LTD,,,
58107,1.305469,103.835528,14,G CHEE EAR NOSE THROAT SINUS & DIZZINESS CENTRE,,,
58108,1.308090,103.786205,14,G DENTAL CENTER,,,
58109,1.284077,103.816085,14,G H GOH DENTAL SURGERY,,,
58110,1.279643,103.827266,14,G H HENG CLINIC,,,
58111,1.300815,103.849491,14,G P MEDICAL CENTRE & SURGERY,,,
58112,1.379856,103.841437,14,G S CLINIC & SURGERY,,,
58113,1.322209,103.844127,14,G&L SURGICAL CLINIC,,,
58115,1.333185,103.878843,14,G.I.F.T MEDICAL CENTRE,,,
58116,1.326460,103.901126,14,GALILEE CLINIC,,,
58117,1.264472,103.820337,14,GANGNAM LASER CLINIC,,,
58118,1.284835,103.850834,14,GANGNAM LASER CLINIC,,,
58119,1.354123,103.867692,14,GARDEN CLINIC,,,
58120,1.307804,103.820071,14,GASTRO LIVER & SURGICAL CENTRE,,,
58121,1.307804,103.820071,14,GASTROENTEROLOGY AND MEDICINE INTERNATIONAL,,,
58123,1.308090,103.786205,14,GATEWAY DENTAL CENTER,,,
58125,1.295332,103.830160,14,GENTLE DENTAL CLINIC,,,
58126,1.295332,103.830160,14,GENTLE DENTAL GROUP,,,
58127,1.303404,103.896643,14,GENTLE DENTAL GROUP @ TANJONG KATONG PTE. LTD.,,,
58128,1.315367,103.871454,14,GEYLANG BAHRU CLINIC,,,
58130,1.307804,103.820071,14,GI ASSOCIATES GASTROENTEROLOGY,,,
58131,1.312267,103.853855,14,GI ASSOCIATES GASTROENTEROLOGY,,,
58134,1.303136,103.823926,14,GLAUCOMA DIAGNOSTIC & TREAMENT CENTRE,,,
58135,1.307950,103.661648,14,GLAXO WELLCOME MANUFACTURING MEDICAL CENTRE,,,
58136,1.307804,103.820071,14,GLEN ARDEN ENDOCRINOLOGY SPECIALIST CLINIC PTE LTD,,,
58141,1.358767,103.884867,14,GOH CLINIC & SURGERY,,,
58142,1.347305,103.757517,14,GOH CLINIC + SURGERY,,,
58143,1.307804,103.820071,14,GOH HAK-SU COLON & RECTAL CENTRE P.L.,,,
58144,1.303546,103.835856,14,GOH K. S. SKIN CLINC,,,
58145,1.334210,103.866788,14,GOH MEDICAL CLINIC,,,
58146,1.305469,103.835528,14,GOH YAW CHONG SURGERY,,,
58147,1.302790,103.865060,14,GOLDEN MILE CLINIC,,,
58148,1.307804,103.820071,14,GONG SURGERY PTE LTD,,,
58149,1.433309,103.842038,14,GOODDOCTORS MEDICAL CLINIC,,,
58150,1.371489,103.881045,14,GOODHEALTH MEDICAL CENTRE,,,
58151,1.314026,103.856912,14,GOODWILL CLINIC,,,
58152,1.300087,103.857717,14,GPA CENTRE FOR DENTISTRY,,,
58153,1.317242,103.843668,14,GPA DENTALCARE @ GOLDHILL,,,
58157,1.371913,103.893743,14,GRACE (SL) MEDICAL CENTRE,,,
58158,1.280598,103.842581,14,GRACE CLINIC,,,
58160,1.380523,103.838890,14,GRACE DENTAL SURGERY,,,
58161,1.307804,103.820071,14,GRACE LEE RENAL AND MEDICAL CLINIC PTE LTD,,,
58162,1.361918,103.855164,14,GREAT HEALTH MEDICAL CLINIC,,,
58163,1.349063,103.932619,14,GREEN CROSS MEDICAL CENTRE,,,
58164,1.449102,103.819942,14,GREENLIFE CLINIC & SURGERY,,,
58165,1.398081,103.746795,14,GREENLIFE CLINIC & SURGERY,,,
58166,1.312587,103.764985,14,GREENLIFE DENTAL CLINIC,,,
58167,1.416825,103.831529,14,GREENLINK MEDICAL CLINIC,,,
58168,1.303546,103.835856,14,GS HONG SURGICAL CARE,,,
58169,1.354899,103.876827,14,GSH CLINIC & SURGERY PTE. LTD.,,,
58170,1.307804,103.820071,14,"GUT, LIVER AND MEDICAL CLINIC",,,
58171,1.322209,103.844127,14,GUTCARE DIGESTIVE ? LIVER ? ENDOSCOPY ASSOCIATES,,,
58172,1.315180,103.908823,14,GUTCARE DIGESTIVE ? LIVER ? ENDOSCOPY ASSOCIATES,,,
58173,1.342122,103.837703,14,GUTCARE DIGESTIVE ? LIVER ? ENDOSCOPY ASSOCIATES,,,
58174,1.326975,103.886993,14,GWEE DENTAL SURGERY,,,
58175,1.305469,103.835528,14,GWEE ENDOCRINE & MEDICAL CLINIC,,,
58176,1.322499,103.815782,14,GARDEN DENTAL,,,
58177,1.312267,103.853855,14,GASTRO LIVER & SURGICAL CENTRE,,,
58178,1.305469,103.835528,14,GASTROENTEROLOGY CLINIC,,,
58179,1.322095,103.870038,14,GENERAL PRACTICE FAMILY CLINIC & SURGERY,,,
58180,1.295332,103.830160,14,GENTLE DENTAL CENTRE FOR AESTHETICS AND IMPLANTOLOGY PTE LTD,,,
58181,1.341202,103.772023,14,GENTLE DENTAL GROUP @ BUKIT TIMAH,,,
58183,1.320900,103.843793,14,GERRARD TEOH HEMATOLOGY & MEDICAL CLINIC,,,
58184,1.341453,103.860397,14,GETHIN -JONES MEDICAL PRACTICE PTE LTD,,,
58185,1.303288,103.767990,14,GINZA DENTAL SURGERY,,,
58188,1.303136,103.823926,14,GLENEAGLES DENTAL CENTRE RONALD SHEARMAN DENTAL SURGEONS,,,
58189,1.304839,103.824079,14,GLOBAL MEDICAL CENTRE,,,
58191,1.307804,103.820071,14,GORDON LIM CLINIC & SURGERY FOR WOMEN,,,
58193,1.322209,103.844127,14,GRAMERCY HEART AND VASCULAR CENTRE,,,
58195,1.351235,103.929320,14,GREENFOREST FAMILY CLINIC,,,
58196,1.303737,103.863011,14,GREENLIFE DENTAL CLINIC,,,
58197,1.332536,103.850218,14,GREENLIFE DENTAL CLINIC,,,
58198,1.398081,103.746795,14,GREENLIFE DENTAL CLINIC,,,
58199,1.324748,103.931683,14,GREENLIFE DENTAL CLINIC,,,
58200,1.372902,103.846009,14,GREENLIFE DENTAL CLINIC,,,
58201,1.307804,103.820071,14,GUTCARE DIGESTIVE.LIVER.ENDOSCOPY ASSOCIATES,,,
58202,1.305469,103.835528,14,GYNAE CONSULTANCY PTE LTD,,,
58203,1.359552,103.887580,14,GYNAE HEALTH CLINIC FOR WOMEN PTE LTD,,,
58204,1.322209,103.844127,14,GYNAE CONSULTANCY @ NOVENA PTE. LTD.,,,
58205,1.303136,103.823926,14,GYNAEMD WOMEN'S & REJUVENATION CLINIC,,,
58206,1.312148,103.765005,14,GYNAEMD WOMEN'S CLINIC (CLEMENTI),,,
58207,1.307491,103.819614,14,GYNAECOLOGY & ONCOLOGY SPECIALISTS,,,
58208,1.312267,103.853855,14,GYNAECOLOGY & ONCOLOGY SPECIALISTS,,,
58209,1.305469,103.835528,14,GYNECOLOGY ASSOCIATES CLINIC & SURGERY,,,
58210,1.307491,103.819614,14,H F LUI DIGESTIVE & LIVER CLINIC,,,
58211,1.291300,103.851245,14,H H LEE & ASSOCIATES DENTAL SURGERY,,,
58212,1.342122,103.837703,14,H H TAN UROLOGY CENTRE PTE LTD,,,
58213,1.342122,103.837703,14,H K HO WOMEN & FERTILITY CLINIC,,,
65130,1.329790,103.903128,14,FOO HAI NKF DIALYSIS CENTRE,,,
58217,1.437011,103.831062,14,H S LEE CLINIC & SURGERY,,,
58218,1.307491,103.819614,14,H.S. CHAN SURGERY,,,
58220,1.325210,103.841588,14,HAFCARE OG CLINIC,,,
58221,1.313058,103.895888,14,HAIG SPECIALIST O & G CLINIC PTE LTD,,,
58222,1.300592,103.839375,14,HALLEY MEDICAL AESTHETICS,,,
58225,1.307804,103.820071,14,HAND SURGERY ASSOCIATES (GLENEAGLES) PRIVATE LIMITED,,,
58226,1.305469,103.835528,14,"HAND, WRIST & UPPER LIMB SURGERY",,,
58227,1.322209,103.844127,14,HAOMA MEDICAL CLINIC,,,
58228,1.315113,103.909181,14,HAPPY BABY AND CHILD CLINIC PTE LTD,,,
58229,1.325477,103.932015,14,HAPPY TOOTH DENTAL,,,
58230,1.264909,103.819296,14,HARBOUR POINT DENTAL CENTRE BY FDC,,,
58231,1.379706,103.748803,14,HARMONY FAMILY CLINIC,,,
58232,1.305469,103.835528,14,HARRY FOK SURGERY,,,
58233,1.288777,103.828741,14,HAVELOCK FAMILY CLINIC,,,
58234,1.307804,103.820071,14,HC CHANG ORTHOPAEDIC SURGERY PTE LTD,,,
58235,1.310570,103.788390,14,HC ENDOSCOPY & PILES CENTRE (GM),,,
58236,1.343888,103.769692,14,HC ENDOSCOPY & PILES CENTRE (HILLFORD),,,
58237,1.342122,103.837703,14,HC THYROID HERNIA & GENERAL SURGERY CENTRE,,,
58238,1.317368,103.858724,14,HCA HOSPICE CARE CLINIC,,,
58239,1.305469,103.835528,14,HEAH COLORECTAL ENDOSCOPY & PILES CENTRE,,,
58240,1.322196,103.853376,14,HEAL DENTAL CLINIC,,,
58241,1.322196,103.853376,14,HEAL MEDICAL CENTRE,,,
58242,1.305641,103.829829,14,HEALTH OUTREACH CLINIC,,,
58243,1.350277,103.749125,14,HEALTH PARTNERS FAMILY CLINIC,,,
58244,1.281216,103.848960,14,HEALTH PARTNERS MEDICAL CLINIC,,,
58245,1.313093,103.926216,14,HEALTH PARTNERS MEDICAL CLINIC (SIGLAP),,,
58246,1.273976,103.825041,14,HEALTH PARTNERSHIP MEDICAL CENTRE,,,
58248,1.362938,103.833400,14,HEALTHCARE FAMILY CLINIC & SURGERY,,,
58250,1.359645,103.767611,14,HEALTHCARE MEDICAL @ RAILMALL,,,
58252,1.312267,103.853855,14,HEALTHCONNEXION MEDICAL CLINIC,,,
58253,1.323312,103.924295,14,HEALTHLINE FAMILY CLINIC & SURGERY PTE. LTD.,,,
58254,1.370993,103.838058,14,HEALTHLINK (AMK) MEDICAL CENTRE,,,
58255,1.310570,103.788390,14,HEALTHLINK FAMILY CLINIC & SURGERY,,,
58256,1.306715,103.855078,14,HEALTHLINK MEDICAL CLINIC,,,
58257,1.333743,103.880082,14,HEALTHLINK MEDICAL CLINIC & SURGERY,,,
58258,1.379345,103.936255,14,HEALTHMARK CLINIC (PASIR RIS),,,
58260,1.332952,103.915294,14,HEALTHPLUS CLINIC & SURGERY,,,
58261,1.273520,103.808998,14,HEALTHPLUS FAMILY CLINIC & SURGERY,,,
58263,1.348077,103.936197,14,HEALTHPRO CLINIC AND SURGERY,,,
58264,1.322740,103.728152,14,HEALTHSERVE (JURONG) COMMUNITY DENTAL CLINIC,,,
58265,1.322740,103.728152,14,HEALTHSERVE (JURONG) COMMUNITY MEDICAL CLINIC,,,
58266,1.407278,103.758184,14,HEALTHSERVE (MANDAI) COMMUNITY CLINIC,,,
58267,1.407278,103.758184,14,HEALTHSERVE (MANDAI) COMMUNITY DENTAL CLINIC,,,
58268,1.313465,103.880807,14,HEALTHSERVE COMMUNITY CLINIC,,,
58269,1.313465,103.880807,14,HEALTHSERVE DENTAL CLINIC,,,
58270,1.305095,103.830831,14,HEALTHSPRINGS MEDICAL ASSOCIATES,,,
58271,1.320744,103.934696,14,HEALTHTEETH DENTAL SURGERY PTE.LTD.,,,
58272,1.389543,103.886412,14,HEALTHWAY MEDICAL,,,
58273,1.332990,103.848368,14,HEALTHWAY DENTAL,,,
58275,1.334190,103.743139,14,HEALTHWAY DENTAL,,,
58283,1.424233,103.846508,14,HEALTHWAY MEDICAL,,,
58284,1.341484,103.706698,14,HEALTHWAY MEDICAL,,,
58285,1.323858,103.910747,14,HEALTHWAY MEDICAL,,,
58287,1.276484,103.848203,14,HEALTHWAY MEDICAL,,,
58288,1.385279,103.901824,14,HEALTHWAY MEDICAL,,,
58289,1.378638,103.941965,14,HEALTHWAY MEDICAL,,,
58290,1.341376,103.691304,14,HEALTHWAY MEDICAL CLINIC,,,
58291,1.377906,103.738640,14,HEALTHWAY MEDICAL,,,
58292,1.392193,103.743325,14,HEALTHWAY MEDICAL,,,
58293,1.372553,103.847867,14,HEALTHWAY MEDICAL,,,
58294,1.383541,103.770801,14,HEALTHWAY MEDICAL,,,
58296,1.319499,103.861151,14,HEALTHWAY MEDICAL,,,
58298,1.438244,103.795460,14,HEALTHWAY MEDICAL,,,
58299,1.352287,103.954075,14,HEALTHWAY MEDICAL,,,
58300,1.430540,103.827378,14,HEALTHWAY MEDICAL,,,
58301,1.334190,103.743139,14,HEALTHWAY MEDICAL,,,
58303,1.427650,103.833430,14,HEALTHWAY MEDICAL,,,
58305,1.448165,103.819344,14,HEALTHWAY MEDICAL,,,
58307,1.358751,103.937721,14,HEALTHWAY MEDICAL,,,
58309,1.307646,103.884862,14,HEALTHWISE MEDICAL CLINIC & SURGERY,,,
58310,1.322209,103.844127,14,HEART MATTERS MEDICAL CENTRE PTE. LTD.,,,
58311,1.303546,103.835856,14,"HEART, STROKE & CANCER CENTRE",,,
58312,1.307804,103.820071,14,HENG EYE CLINIC AND SURGERY,,,
58314,1.416747,103.834750,14,HII WOMEN'S CLINIC,,,
58315,1.307804,103.820071,14,HK DOSHI ORTHOPAEDIC CENTER,,,
58316,1.362742,103.854591,14,HK FAMILY CLINIC & SURGERY PTE LTD,,,
58317,1.277439,103.819258,14,HL CLINIC PTE LTD,,,
58318,1.277302,103.819762,14,HL DERMAHEALTH AESTHETIC CLINIC PTE LTD,,,
58319,1.280204,103.826430,14,HL FAMILY CLINIC & SURGERY PTE LTD,,,
58320,1.332946,103.938223,14,HL FAMILY CLINIC & SURGERY(BEDOK) PTE LTD,,,
58321,1.305469,103.835528,14,HN TAY ENT | HEAD&NECK | THYROID | SLEEP ROBOTIC SURGERY,,,
58322,1.305469,103.835528,14,HO KOK TONG GASTROENTEROLOGY & MEDICAL CLINIC,,,
58323,1.315048,103.771341,14,HO MEDICAL CENTRE PTE LTD,,,
58324,1.285500,103.843800,14,HO MEDICAL CLINIC,,,
58325,1.305469,103.835528,14,HO SURGICAL CLINIC,,,
58326,1.329176,103.886084,14,HO TONG CLINIC,,,
58327,1.307804,103.820071,14,HOE AH LEONG SURGERY PTE LTD,,,
58328,1.307286,103.793496,14,HOLLAND DENTAL PTE. LTD.,,,
58330,1.280204,103.826430,14,HONG ASSOCIATES CLINIC,,,
58331,1.347749,103.952591,14,HONG FAMILY CLINIC,,,
58332,1.320492,103.882435,14,HONG LEONG-NKF DIALYSIS CENTRE,,,
58333,1.329461,103.931057,14,HONG WHYE CLINIC,,,
58334,1.285500,103.843800,14,HONG'S CLINIC PEOPLE'S PARK CENTRE,,,
58335,1.442593,103.790472,14,HOPE FAMILY CLINIC AND SURGERY,,,
58336,1.305469,103.835528,14,HOPE GASTROENTEROLOGY AND LIVER CLINIC,,,
58337,1.338677,103.845467,14,HOSANNA ! DENTAL SURGERY,,,
58338,1.324534,103.885380,14,HOSANNA MEDICAL CENTRE,,,
58339,1.371097,103.894537,14,HOUGANG CENTRAL MEDICAL CLINIC,,,
58340,1.370670,103.881645,14,HOUGANG CLINIC,,,
58342,1.324785,103.857074,14,"HUA MEI CLINIC, WHAMPOA",,,
58343,1.287537,103.841885,14,HUAN CLINIC,,,
58344,1.307804,103.820071,14,HUANG EAR NOSE & THROAT SURGERY PTE LTD,,,
58345,1.375333,103.839328,14,HUI CLINIC + SURGERY,,,
58346,1.360963,103.953438,14,HWANG & LIANG FAMILY CLINIC & SURGERY,,,
58347,1.305469,103.835528,14,HY WONG GASTROINTESTINAL & LIVER SPECIALIST CLINIC,,,
58348,1.315113,103.909181,14,HAIG SPECIALIST MEDICAL CLINIC PTE LTD.,,,
58349,1.375769,103.879445,14,ELISSA MEDICAL CLINIC,,,
58350,1.363950,103.963051,14,HAMID FAMILY CLINIC & SURGERY,,,
58351,1.322209,103.844127,14,HAND SURGERY ASSOCIATES,,,
58352,1.342122,103.837703,14,HAND SURGERY ASSOCIATES (ALVERNIA),,,
58353,1.312267,103.853855,14,HAND SURGERY ASSOCIATES (FARRER PARK) PTE LTD,,,
58354,1.315113,103.909181,14,HAND SURGERY ASSOCIATES (PARKWAY EAST),,,
58355,1.342122,103.837703,14,"HAND, WRIST & UPPER LIMB SURGERY",,,
58356,1.373551,103.886604,14,HARMONY DENTAL SURGERY,,,
58358,1.305469,103.835528,14,HEALTH & FERTILITY CENTRE FOR WOMEN,,,
58359,1.282590,103.825690,14,HEALTH FIRST FAMILY CLINIC,,,
58361,1.383039,103.768604,14,HEALTHMED FAMILY CLINIC (BUKIT PANJANG),,,
58362,1.396680,103.908531,14,HEALTHCARE FOR WOMEN,,,
